"event","twitter_id","created_at","text","description"
"Monaco Grand Prix","736923182758830081","2016-05-29 14:12:00","HAM: ""Big thank you to my team. I'm lost for words. I prayed for a day like this. I'm truly blessed"" #MonacoGP #F1 https://t.co/HNFqmjgGQM","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736904257711026176","2016-05-29 12:57:00","DISASTER for Daniel Ricciardo there. Oh dear.  Red Bull gives you wings, but can't always give you tyres. #MonacoGP","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736920019431477249","2016-05-29 13:59:00","BREAKING: Lewis Hamilton wins the 2016 #MonacoGP, the 44th victory of his career. Live: https://t.co/wMQuhaILdN #F1 https://t.co/tMiboD1u91","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736920132061147136","2016-05-29 14:00:00","Chequered flag! Lewis Hamilton wins the Monaco Grand Prix with Daniel Ricciardo in 2nd and Sergio Perez in 3rd! Max sadly retired #MonacoGP","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736893415296798720","2016-05-29 12:14:00","L7: Safety car in the this lap, we're going racing! #MonacoGP","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736904076240297984","2016-05-29 12:56:00","Ricciardo responds ... A very slow stop because they did not have the tires ready!   Disaster in the Red Bull pits #MonacoGP #F1","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736910500143857664","2016-05-29 13:22:00","#F1 #MonacoGP crash of both Sauber drivers VSC now","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736545529107189760","2016-05-28 13:11:00","Daniel Ricciardo takes his first ever #F1 pole position  #MonacoGP live reaction https://t.co/kgNNDMCsDm #bbcf1 https://t.co/zmAtNNLkvD","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736531668866084864","2016-05-28 12:16:00","Big crash for Verstappen at the swimming pool chicane! That’s his #Quali over and another red flag at the #F1 #MonacoGP.","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736892919752327168","2016-05-29 12:12:00","Still behind the safety car #F1 #MonacoGP https://t.co/FC2yYMAWiI","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736895898769338368","2016-05-29 12:24:00","Oh Kimi...  Someone give the guy a hug! Great job to clear the car out of the way though - kudos #F1 #MonacoGP","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736905187873435649","2016-05-29 13:01:00","V35. ¡Accidente de Verstappen! Virtual Safety Car en pista #MonacoGP https://t.co/1KmccOuiyP","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736900028749479936","2016-05-29 12:40:00","Magnussen: ""What the f*ck did he just do...""  Kvyat: ""Yeah guys I've crashed.""   #F1 #MonacoGP","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736889916530036736","2016-05-29 12:00:00","The 2016 Monaco Grand Prix is go go go...behind the Safety Car!  #F1 #MonacoGP","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736543529896443904","2016-05-28 13:03:00","Stunning lap from @danielricciardo! - a 1:13.622 and he leads the way #MonacoGP #Quali Q3 https://t.co/8RB7ZfehFm","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736914091747446785","2016-05-29 13:36:00","McLaren report a rain shower is incoming, and would hit the track with eight laps remaining. This race is far from over! #F1onNBC #MonacoGP","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
"Monaco Grand Prix","736906033373777920","2016-05-29 13:04:00","Ricciardo is all over Hamilton. Lewis cuts across the chicane, and almost crashes in to the Red Bull #MonacoGP","The 2016 Monaco Grand Prix (formally known as the Formula 1 Grand Prix de Monaco 2016) was a Formula One motor race held on 29 May 2016 at the Circuit de Monaco, a street circuit that runs through the Principality of Monaco. It was the sixth round of the 2016 season, and marked the seventy-fourth time that the Monaco Grand Prix had been held, as well as the sixty-third time it had been held as a round of the Formula One World Championship since the series inception in 1950."
