event	event_id	twitter_id	created_at	text	news
Apple Worldwide Developer Conference	28288	7.42426E+17	6/13/2016 18:38	iMessage: now with extra ADHD! #wwdc2016	0.00
Apple Worldwide Developer Conference	25305	7.42423E+17	6/13/2016 18:27	"Emoji have all been made 3 times bigger (big applause)" #WWDC2016	1.00
Apple Worldwide Developer Conference	20054	7.42417E+17	6/13/2016 18:03	Me when Apple releases a new iOS update. #WWDC2016 https://t.co/DzV4VsVuDN	0.00
Apple Worldwide Developer Conference	19297	7.42416E+17	6/13/2016 18:00	The apple conference is an event at the a3 office. Can't wait to add some of the new features. #churchtech #WWDC2016 https://t.co/q8WNS3banb	0.00
Apple Worldwide Developer Conference	1715	7.42364E+17	6/13/2016 14:30	So @andrewlowson is going to be in the room later and I'm definitely not bitter. #WWDC2016 https://t.co/QyydCkAmyo	0.00
Apple Worldwide Developer Conference	1745	7.42365E+17	6/13/2016 14:36	@LaurenGoode @JoannaStern do you think Microsoft timed the #LinkedIn announcement perfectly to steal apple's #WWDC2016 thunder?	0.00
Apple Worldwide Developer Conference	22329	7.4242E+17	6/13/2016 18:14	I am here for this beautiful sista on the stage at #WWDC2016. OMG ðŸ˜ðŸ˜ðŸ˜	0.00
Apple Worldwide Developer Conference	19606	7.42417E+17	6/13/2016 18:01	iPhone trying to be Android #WWDC2016	0.00
Apple Worldwide Developer Conference	33412	7.42435E+17	6/13/2016 19:15	https://t.co/0meLDU4Qhl  LinkedIn #OrlandoUnited #XboxE3 #mondaymotivation #gettingtoknowReedfans #WWDC2016 Lil Dicky XXL Freshman Iniesta	0.00
Apple Worldwide Developer Conference	7427	7.42403E+17	6/13/2016 17:09	Youngest developer attending is 9 years old. what we're you doing at 9? #WWDC2016	1.00
Apple Worldwide Developer Conference	12264	7.42409E+17	6/13/2016 17:32	Siri searches 650,000 shows and movies. Now you can search youtube. #Appletv #WWDC2016	1.00
Apple Worldwide Developer Conference	4191	7.42398E+17	6/13/2016 16:48	https://t.co/AW0KWgGomo  LinkedIn #OrlandoUnited #XboxE3 #mondaymotivation #gettingtoknowReedfans #WWDC2016 Lil Dicky XXL Freshman Iniesta	0.00
Apple Worldwide Developer Conference	39753	7.425E+17	6/13/2016 23:31	#Apple takes on @PayPal with #Apple Pay on the web #WWDC2016 #developers #iOS this is very cool https://t.co/mTWuMLV6Ek	1.00
Apple Worldwide Developer Conference	35388	7.42446E+17	6/13/2016 19:57	No hardware releases at #WWDC2016 today but it's possible we see a new Macbook Pro at a quiet release date. https://t.co/Cxdwhms8t9	0.50
Apple Worldwide Developer Conference	28833	7.42427E+17	6/13/2016 18:41	Has Apple mentioned adding QA to their XCode and OSX teams yet? Hoped this would be the year. #WWDC2016 #Apple #programming	0.00
Apple Worldwide Developer Conference	4516	7.42399E+17	6/13/2016 16:52	@tymoss are you not doing #WWDC2016 this year?	0.00
Apple Worldwide Developer Conference	27625	7.42425E+17	6/13/2016 18:36	See what I mean? #WWDC2016 https://t.co/JbwTgrDM9Z	0.00
Apple Worldwide Developer Conference	22208	7.4242E+17	6/13/2016 18:14	I don't think developers are the group of people to break out into spontaneous rap #WWDC2016	0.00
Apple Worldwide Developer Conference	735	7.42291E+17	6/13/2016 9:44	Lets see today how #Apple implements paid ads within the app store. Pretty big deal for app developers. #WWDC2016 https://t.co/TkNC49WG9c	0.00
Apple Worldwide Developer Conference	6113	7.42402E+17	6/13/2016 17:03	More than 5,000 #wwdc2016 attendees here from 74 countries "and millions more" watching online	1.00
Apple Worldwide Developer Conference	34901	7.42442E+17	6/13/2016 19:42	Really was hoping for third party watch faces :( #WWDC2016 #watchOS	0.00
Apple Worldwide Developer Conference	16899	7.42414E+17	6/13/2016 17:50	Pretty impressed with #MacOS #Sierra this year at #WWDC2016 .  Finally some real updates for the MacOS. https://t.co/oCS3ntEw5f	0.50
Apple Worldwide Developer Conference	2404	7.42382E+17	6/13/2016 15:42	Dear #apple I don't care what happens at #WWDC2016 but please don't do anything that makes my battery run out faster. Thanks, Mark.	0.00
Apple Worldwide Developer Conference	11888	7.42409E+17	6/13/2016 17:30	Developers will be able to download watchOS 3 starting today, the update will come to all watchOS users this fall. #WWDC2016	1.00
Apple Worldwide Developer Conference	35869	7.4245E+17	6/13/2016 20:15	Bhai @AuliaKaish #iOS10 #WWDC2016 is available for download ! Beta 1 âœ‹ https://t.co/qQPAP9UR68	1.00
Apple Worldwide Developer Conference	11427	7.42408E+17	6/13/2016 17:28	THANK GOD, MOVE ON #WWDC2016	0.00
Apple Worldwide Developer Conference	18689	7.42416E+17	6/13/2016 17:57	Finally, #Apple opening up #Siri to developers in #iOS10. #WWDC2016	1.00
Apple Worldwide Developer Conference	4784	7.424E+17	6/13/2016 16:55	Watching #WWDC2016 Live.	0.00
Apple Worldwide Developer Conference	34419	7.42439E+17	6/13/2016 19:30	apple still support my ipad2 with #ios10 ... :) wow apple #WWDC2016 ..	0.50
Apple Worldwide Developer Conference	8632	7.42405E+17	6/13/2016 17:13	Scribble is going to be so great for Apple Watch users! Simple and polished way to reply. #WWDC2016	1.00
Apple Worldwide Developer Conference	2497	7.42383E+17	6/13/2016 15:49	There are lots of donuts &amp; coffee but everyone wants the apples behind these doors. #WWDC2016 https://t.co/g3dhVU1I4U	1.00
Apple Worldwide Developer Conference	16448	7.42413E+17	6/13/2016 17:47	#siri comes to the Mac ðŸ™Œ  In the next version is MacOS #macosseirra  ï£¿ï£¿ï£¿ #WWDC2016 #whatsnewatApple https://t.co/aCfmONBe1t	1.00
Apple Worldwide Developer Conference	2021	7.42373E+17	6/13/2016 15:09	So many streams to watch today! #XboxE3 #E32016 #WWDC2016	0.00
Apple Worldwide Developer Conference	39905	7.42503E+17	6/13/2016 23:46	Hmmmm #WWDC2016 seems irrelevant to us....	0.00
Apple Worldwide Developer Conference	36016	7.42452E+17	6/13/2016 20:21	Apparently Apple thinks our biggest need is that texting should be less legible: needs more doodles, emojis, animated backgrounds. #WWDC2016	0.00
Apple Worldwide Developer Conference	1038	7.42324E+17	6/13/2016 11:53	#WWDC2016 #WWDC Predictions iOS 10 and OS X 10 will converge into one unified OS. #badpredictions #idontknowwhatimtalkingabout.com	0.00
Apple Worldwide Developer Conference	13576	7.42411E+17	6/13/2016 17:37	He changed the name of OSX and the crowd goes insane. Who said Apple fanboys are not unreasonable people? #WWDC2016	0.50
Apple Worldwide Developer Conference	2957	7.42389E+17	6/13/2016 16:13	We're here at #WWDC2016 w/@edbaig, @marcodellacava and @jswartz covering for @usatoday. https://t.co/9I8lTQEGHI	0.00
Apple Worldwide Developer Conference	34840	7.42442E+17	6/13/2016 19:41	New Cisco &amp; Apple features will fast-track the mobile enterprise. @rowantrollope #WWDC2016 https://t.co/1TNsHXkQc3 https://t.co/DJaDwUM97b	0.50
Apple Worldwide Developer Conference	33696	7.42436E+17	6/13/2016 19:19	Why are people complaining of no new products? It's a developers conference, new software for the new products. #WWDC2016	0.00
Apple Worldwide Developer Conference	33478	7.42435E+17	6/13/2016 19:16	Just before the end of the day I like to wish my good #friend @dark_mist_2012 a #HappyBirthday &amp; thanks for letting me watch #WWDC2016	0.00
Apple Worldwide Developer Conference	5297	7.42401E+17	6/13/2016 16:59	Bit of geek time watching the #WWDC2016 opening keynote	0.00
Apple Worldwide Developer Conference	6060	7.42402E+17	6/13/2016 17:03	@tim_cook offers a moment of silence "for the victims and the people who love them." #AppleKeyNote #WWDC2016	1.00
Apple Worldwide Developer Conference	6206	7.42402E+17	6/13/2016 17:03	Respect @tim_cook, respect! #apple #wwdc2016	0.00
Apple Worldwide Developer Conference	31409	7.42431E+17	6/13/2016 18:58	Apple Introduces Code-Learning App for iPad Called Swift via @business #WWDC2016	1.00
Apple Worldwide Developer Conference	2249	7.42378E+17	6/13/2016 15:29	Today is information overload #WWDC2016 #E3	0.00
Apple Worldwide Developer Conference	20267	7.42418E+17	6/13/2016 18:05	Only caught bits of #WWDC2016 but iOS10 and watchOS 3.0 look pretty sweet. Should breath new life into my devices.	0.00
Apple Worldwide Developer Conference	33737	7.42436E+17	6/13/2016 19:20	New iOS10 features from @Cisco &amp; @Apple are fast-tracking the mobile enterprise. https://t.co/DKVJpV2hRa  #WWDC2016 https://t.co/yL2pyO61Xp	0.50
Apple Worldwide Developer Conference	16049	7.42413E+17	6/13/2016 17:46	TABS EVERYWHERE. PICTURE IN PICTURE. #WWDC2016	0.00
Apple Worldwide Developer Conference	36865	7.42459E+17	6/13/2016 20:49	Perks of being a developer, trying out the new iOS 10, and Mac OS #WWDC2016 #Apple	0.00
Apple Worldwide Developer Conference	13481	7.42411E+17	6/13/2016 17:37	Officially #OSX becomes #macOS #WWDC2016	1.00
Apple Worldwide Developer Conference	3969	7.42397E+17	6/13/2016 16:45	https://t.co/CEt2ZziyEI  LinkedIn #OrlandoUnited #XboxE3 #mondaymotivation #gettingtoknowReedfans #WWDC2016 Lil Dicky XXL Freshman Iniesta	0.00
Apple Worldwide Developer Conference	4836	7.424E+17	6/13/2016 16:55	5 minutes till Apple's big #WWDC2016 keynote address! Follow all our coverage here https://t.co/dIdE7taHxu	1.00
Apple Worldwide Developer Conference	19070	7.42416E+17	6/13/2016 17:58	#XboxE3 &amp; #WWDC2016 happening right now. Oh man. Soo much to watch.	0.00
Apple Worldwide Developer Conference	15299	7.42412E+17	6/13/2016 17:43	Not gonna lie, Apple Pay on web is going to be pretty big though #WWDC2016	0.00
Apple Worldwide Developer Conference	318	7.42222E+17	6/13/2016 5:09	Ohhh #WWDC2016 keynote is tomorrow...https://t.co/Bot0DK22cL #GetHyped	0.00
Apple Worldwide Developer Conference	36862	7.42459E+17	6/13/2016 20:48	Apple Announces iOS 10 With Overhauled Messages App, Rich Notifications, and More https://t.co/hNxRvKTHpD #WWDC2016 #WWDC #iOS10	1.00
Apple Worldwide Developer Conference	8065	7.42404E+17	6/13/2016 17:11	i like this Watch OS3 update. That cluster of apps is annoying. #WWDC2016	0.00
Apple Worldwide Developer Conference	3373	7.42393E+17	6/13/2016 16:29	Cleaning the whole house and cooking up a feast like its Christmas Day. Except it's better, it's Dub Dub Dee Cee today. #WWDC2016	0.00
Apple Worldwide Developer Conference	33837	7.42437E+17	6/13/2016 19:21	#WWDC2016 is a wrap! That was great. Incredible new features to be launched, can't wait to get my hands on one of the betas launching soon.	1.00
Apple Worldwide Developer Conference	36607	7.42456E+17	6/13/2016 20:39	Well done #Apple on announcing new hardware for your pro users...  #WWDC2016	0.00
Apple Worldwide Developer Conference	29269	7.42427E+17	6/13/2016 18:43	I think Apple missed out on naming it â€˜iOS Xâ€™ #wwdc #wwdc2016	0.00
Recode Code Conference	1673	7.37972E+17	6/1/2016 11:40	The latest The RaisSan Daily! https://t.co/4AbN9z7umv #gameofthrones #codecon	0.00
Recode Code Conference	4667	7.38248E+17	6/2/2016 5:57	So Elon Musk believes thereâ€™s only a â€œone-in-billionsâ€ chance this is base reality, and so we are probably living in a simulation. #codecon	1.00
Recode Code Conference	994	7.37836E+17	6/1/2016 2:40	Get free followers with  https://t.co/j5peZz2aFb #codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words	0.00
Recode Code Conference	734	7.37829E+17	6/1/2016 2:10	Amazon is king of reinforcing loops of value. #SystemDyamics #codecon #CodeConference @JeffBezos calls it #flywheels https://t.co/SHBFDFplSw	1.00
Recode Code Conference	2859	7.38089E+17	6/1/2016 19:24	Interesting: Mike Schroepfer and Sheryl Sandberg swapped jobs for 3 days. #codecon	0.50
Recode Code Conference	1987	7.38048E+17	6/1/2016 16:43	#MaryMeeker says that millennials are 27% of population, largest generation in U.S. #codecon	1.00
Recode Code Conference	3639	7.38148E+17	6/1/2016 23:19	@Uber #codecon in Palos Verdes, CA. Not a single UberX, Select, Black, or Lux available - not even a long eta #fail. Had to install @lyft.	0.00
Recode Code Conference	435	7.37821E+17	6/1/2016 1:42	Bezos: Amazon opened first physical bookstore in Seattle. Very small selection -- 5000 most popular titles. Designed for discovery #codecon	1.00
Recode Code Conference	4563	7.38239E+17	6/2/2016 5:19	Ok, mind blowing. @elonmusk considers if we're all in an AI, simulation game. 1 in billions chance. Whew. #codecon https://t.co/iYQzzqjZYe	1.00
Recode Code Conference	3667	7.38155E+17	6/1/2016 23:47	If youâ€™re making profit on putting out news, then why canâ€™t you offer money for a video or photo, according to @HarveyLevinTMZ #codecon	1.00
Recode Code Conference	2345	7.38068E+17	6/1/2016 18:00	"Investing a lot in YouTube. AI, YT Red, VR, on-platform sharing. Big source of growth!" @sundarpichai #codecon https://t.co/MRSmfUEKQY	1.00
Recode Code Conference	4647	7.38244E+17	6/2/2016 5:40	That was the trippiest, most fascinating #CodeCon interview yet. This was me throughout. ðŸ‘ðŸ‘ðŸ‘ Encore! https://t.co/inrZszV65S	0.00
Recode Code Conference	867	7.37832E+17	6/1/2016 2:22	#codecon is now trending in #NY https://t.co/P54W3HqTNA	0.00
Recode Code Conference	4902	7.38306E+17	6/2/2016 9:49	The latest Nevicom, le Journal! https://t.co/dAfm8Pl8hY Thanks to @Sandra_Ri051 @jhthorsen #monde #codecon	0.00
Recode Code Conference	3118	7.38103E+17	6/1/2016 20:20	The latest The Richard Headland Daily! https://t.co/pVMX93lDVj Thanks to @PluckyLuke @adharanand #codecon #odd	0.00
Recode Code Conference	1205	7.37845E+17	6/1/2016 3:14	I gained more followers with  https://t.co/v3iygSSjiO #codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words	0.00
Recode Code Conference	4603	7.3824E+17	6/2/2016 5:26	mashable: Elon Musk plans manned mission to Mars by 2024 https://t.co/qo4TCQRSsY #CodeCon https://t.co/4WXtwzIrSm	1.00
Recode Code Conference	269	7.37813E+17	6/1/2016 1:08	.@gatesfoundation CEO @SueDHellmann talking about Eliminate Dengue #codecon https://t.co/2CzT5DzrFh	1.00
Recode Code Conference	2000	7.38049E+17	6/1/2016 16:47	nice shout out to @stitchfix and @kmlake as they are rethinking retail, from Mary Meeker at #codecon	0.50
Recode Code Conference	1777	7.38003E+17	6/1/2016 13:42	Being BombDiggity is out! https://t.co/tII7T30DD9 #breaking #codecon	0.50
Recode Code Conference	1784	7.38005E+17	6/1/2016 13:51	The latest Ciberjornalismo ! https://t.co/BE2PWLUyfn Thanks to @lumoherdaui @MontseHuffPost @Josimey #codecon #imprensa	0.00
Recode Code Conference	515	7.37824E+17	6/1/2016 1:50	#codecon where's @JeffBezos?	0.00
Recode Code Conference	1729	7.37986E+17	6/1/2016 12:37	The latest The Divine Grind! https://t.co/ooDqqIXXSQ Thanks to @eurweb #codecon #spon	0.00
Recode Code Conference	599	7.37825E+17	6/1/2016 1:54	I want someone at #codecon to explain why literally every messaging app is better than iMessage	0.00
Recode Code Conference	3140	7.38108E+17	6/1/2016 20:41	Facebook is building artificial intelligence to understand everything you post. https://t.co/snnbGopEuz #codecon	0.50
Recode Code Conference	5652	7.38445E+17	6/2/2016 18:59	So Long Farewell,adieu, adieu to u and u and u to a fine #codecon 2016 @karaswisher @waltmossberg https://t.co/k38ieKLKs6	0.00
Recode Code Conference	3071	7.38097E+17	6/1/2016 19:58	ValaAfshar: 2016 Internet minute: #codecon  150m emails 21m whatsapp 2.8m youtube 701K facebook 347K twitter 1.4K â€¦ https://t.co/Yqld9Q4mpE	0.50
Recode Code Conference	1758	7.37995E+17	6/1/2016 13:11	The latest Roundhouse News! https://t.co/o61zfCJIDf #codecon #spon	0.00
Recode Code Conference	379	7.3782E+17	6/1/2016 1:35	Kara Swisher wonders if a mosquito sexual disease can help stop Zika virus. Interesting start to #codecon	1.00
Recode Code Conference	907	7.37833E+17	6/1/2016 2:26	.@JeffBezos recommends being stubborn on the vision, but flexible about the details. #codecon	1.00
Recode Code Conference	2339	7.38067E+17	6/1/2016 17:59	Generation Z (Ages 1-20) = Communicates with Images #InternetTrends #codecon https://t.co/wTgfOi2MTf https://t.co/Rj4zfYdQ74	0.50
Recode Code Conference	5749	7.38488E+17	6/2/2016 21:52	The latest The Basic Intelligence Times! https://t.co/gNYOuhIkgI #codecon #sqlserver2012	0.00
Recode Code Conference	2503	7.38078E+17	6/1/2016 18:39	"We are at the 1% stage of what we can do in natural language." â€“ @sundarpichai at #CodeCon https://t.co/N8TXAIHEIy	1.00
Recode Code Conference	5399	7.38411E+17	6/2/2016 16:46	The latest Your In-House Digital Storyteller! https://t.co/Yf1T4uHVC6 #smm #codecon	0.00
Recode Code Conference	3780	7.38165E+17	6/2/2016 0:28	The Internet giveth and it taketh away:  (via @kpcb) #codecon  $VIAB $NFLX https://t.co/D0cgDtsERL	0.00
Recode Code Conference	2288	7.38064E+17	6/1/2016 17:46	@Google CEO Sundar Pichai: Give consumers enough value so they trust us with their data. #codecon #Data #privacy https://t.co/VTIHpkyqEL	1.00
Recode Code Conference	5773	7.38511E+17	6/2/2016 23:22	Elon Musk says humans may already be virtual characters in a video game. https://t.co/RhKbVOmEcf #codecon	1.00
Recode Code Conference	977	7.37836E+17	6/1/2016 2:39	Walt Mossberg to his boss @reckless -- Concise, Nilay, concise! #codecon	0.50
Recode Code Conference	4637	7.38243E+17	6/2/2016 5:36	The latest Vartha - the news! https://t.co/Y6QtIrsJzp #codecon #bizchats	0.00
Recode Code Conference	1588	7.37943E+17	6/1/2016 9:45	The latest My Aviation/Tech Daily! https://t.co/GBTvkrONoz #codecon #becausepizza	0.00
Recode Code Conference	526	7.37824E+17	6/1/2016 1:50	"If you can't tolerate critics, don't do anything new or interesting." - @JeffBezos #codecon	1.00
Recode Code Conference	1347	7.37868E+17	6/1/2016 4:45	The latest The Arun Gangwar [SEOByte] Daily! https://t.co/SNuzn7Xhtr #codecon #spon	0.00
Recode Code Conference	4402	7.38232E+17	6/2/2016 4:54	"There are too many talented entrepreneurs in the INTERNET; better to have some of that talent in other industries." @elonmusk #codecon	1.00
Recode Code Conference	1179	7.37845E+17	6/1/2016 3:14	Easy way to gain followers  https://t.co/NkcynL4Qaq #codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words	0.00
Recode Code Conference	3282	7.38121E+17	6/1/2016 21:30	Then @deray jumps on soapbox: Bring back the stars, boot the hearts #codecon	0.00
Recode Code Conference	2459	7.38076E+17	6/1/2016 18:35	78% of internet advertising growth is from google and facebook - kpcb #codecon https://t.co/lkI70QGv0N	1.00
Recode Code Conference	981	7.37836E+17	6/1/2016 2:39	Increase your followers free  https://t.co/JlTWWkXiLU #codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words	0.00
Recode Code Conference	2701	7.38084E+17	6/1/2016 19:05	It was great to hear Melinda Gates speak. I've seen videos of Bill speak before but never Melinda. I learned a lot today. #CodeCon	0.50
Recode Code Conference	4498	7.38236E+17	6/2/2016 5:09	EBITDA is so 2000s. @elonmusk is focused on EBR: earth based revenue #codecon	0.50
Recode Code Conference	1728	7.37986E+17	6/1/2016 12:37	The latest Shit that twitter says! https://t.co/n2wg83SDSC Thanks to @MikeCordingley #codecon #euro2016	0.00
